Id,log_bike_count
9170,4.7391095
9171,4.4005947
9172,3.592036
9173,1.8794277
9174,1.4246848
9175,2.834343
9176,4.806456
9177,4.8370295
9178,4.8598104
9179,4.8692136
9180,4.9092774
9181,4.50646
9182,1.5832984
9183,1.5511508
9184,4.466822
9185,4.878245
9186,4.9410024
9187,5.1957088
9188,3.7731626
9189,1.4261519
9190,4.5506983
9191,5.20853
9192,5.02248
9193,4.3249326
9194,4.2590175
9195,3.1467988
9196,1.7543008
9197,4.1931486
9198,4.816052
9199,5.109986
9200,4.520694
9201,4.0783563
9202,4.108463
9203,2.7097094
9204,2.2482998
9205,1.9608753
9206,4.4736705
9207,4.865168
9208,5.1261754
9209,5.4398656
9210,4.487273
9211,3.9153004
9212,3.6391068
9213,2.9163353
9214,0.70607674
9215,1.2641722
9216,4.3787527
9217,4.4988055
9218,5.0948844
9219,5.641851
9220,5.072748
9221,4.3322244
9222,1.2254649
9223,5.607083
9224,4.618066
9225,4.5191083
9226,4.8472123
9227,5.745793
9228,4.490498
9229,3.7489262
9230,0.81439424
9231,5.4844112
9232,4.680139
9233,4.7283473
9234,5.262757
9235,5.689636
9236,4.4652786
9237,3.7280793
9238,4.683556
9239,4.8492537
9240,4.2399235
9241,2.572216
9242,1.9659414
9243,1.3495706
9244,1.1984749
9245,1.551631
9246,4.310191
9247,5.554832
9248,4.897762
9249,4.941007
9250,4.979267
9251,5.1063046
9252,3.3657618
9253,2.2510145
9254,4.455987
9255,4.7668056
9256,5.1166024
9257,5.4768934
9258,5.329596
9259,4.102201
9260,3.8467283
9261,2.9903152
9262,1.5388317
9263,2.9086828
9264,3.7643898
9265,5.0998797
9266,5.2412496
9267,5.3741865
9268,3.3320541
9269,1.9621878
9270,1.3305011
9271,5.5327845
9272,4.3867903
9273,4.584511
9274,4.5907426
9275,5.223239
9276,3.595418
9277,1.3261911
9278,0.95946664
9279,2.8927765
9280,4.639678
9281,4.8045273
9282,5.376067
9283,3.8009906
9284,4.702985
9285,4.821369
9286,5.857031
9287,5.8549194
9288,3.9138353
9289,2.4644685
9290,5.62089
9291,4.8534455
9292,4.8819976
9293,5.462228
9294,5.889107
9295,5.886996
9296,5.413204
9297,1.4219595
9298,1.2708638
9299,3.3581889
9300,2.4055798
9301,1.937568
9302,1.5800034
9303,3.131787
9304,5.0708246
9305,5.4541345
9306,5.4804363
9307,5.321352
9308,4.088715
9309,3.2436798
9310,2.1601954
9311,1.9283804
9312,3.6781967
9313,5.2276154
9314,5.531606
9315,5.169339
9316,0.9085166
9317,5.5773973
9318,5.8691397
9319,5.310238
9320,3.8614283
9321,1.9287132
9322,2.0749998
9323,2.9802506
9324,5.699898
9325,5.7211404
9326,5.0579414
9327,5.1056046
9328,5.3235793
9329,5.924034
9330,4.690083
9331,2.299616
9332,2.2066262
9333,2.318173
9334,3.2454302
9335,4.479061
9336,4.8443913
9337,5.2385216
9338,5.3515825
9339,4.689972
9340,4.110377
9341,3.6663327
9342,2.9389238
9343,2.2030673
9344,3.1769366
9345,5.4208913
9346,5.371848
9347,5.657773
9348,5.793078
9349,1.6556118
9350,1.2956766
9351,1.9221584
9352,4.687759
9353,4.7268405
9354,4.84285
9355,5.5249324
9356,6.0785074
9357,6.0738807
9358,4.171615
9359,3.6563582
9360,1.8600609
9361,5.9093046
9362,5.91057
9363,4.9493313
9364,5.1926646
9365,5.6698737
9366,3.17622
9367,3.0692976
9368,4.9221063
9369,5.009644
9370,5.7093635
9371,6.136243
9372,4.835718
9373,4.0881777
9374,1.5685475
9375,3.0260155
9376,4.686095
9377,5.844505
9378,4.9663615
9379,6.092961
9380,5.6722155
9381,4.7905483
9382,3.32265
9383,2.5028093
9384,1.856933
9385,5.014346
9386,5.0523014
9387,5.308536
9388,5.8707366
9389,4.7018833
9390,4.4983306
9391,2.2489974
9392,2.1560075
9393,2.343925
9394,4.534692
9395,5.0731993
9396,5.2487435
9397,5.720984
9398,4.58646
9399,3.5305266
9400,2.0835557
9401,3.8278844
9402,5.038338
9403,5.3390107
9404,4.2724166
9405,4.1250815
9406,3.8335469
9407,2.577094
9408,2.929874
9409,4.659164
9410,4.7585406
9411,5.0178666
9412,4.824655
9413,3.6004303
9414,1.9686692
9415,4.9306912
9416,6.066388
9417,5.6415896
9418,4.860689
9419,4.541378
9420,2.0062413
9421,1.5183091
9422,3.0389562
9423,4.951103
9424,6.0852532
9425,4.665863
9426,3.867759
9427,5.7091393
9428,4.836826
9429,4.7616453
9430,4.953565
9431,6.016291
9432,5.4750834
9433,3.0731108
9434,4.44219
9435,5.5252724
9436,4.902835
9437,5.5390735
9438,5.774957
9439,5.6137404
9440,5.2296853
9441,4.530785
9442,4.0929117
9443,3.7720382
9444,3.5513597
9445,2.1200368
9446,3.168198
9447,4.038942
9448,4.7130866
9449,4.9197683
9450,5.016899
9451,5.1569815
9452,5.380856
9453,5.489859
9454,5.3679123
9455,4.433154
9456,4.29508
9457,4.0915265
9458,3.543879
9459,3.2232378
9460,1.3922302
9461,3.7680912
9462,4.159589
9463,4.408692
9464,4.485768
9465,4.958728
9466,3.7537568
9467,3.2561805
9468,1.0605423
9469,4.2462864
9470,4.5433235
9471,4.445223
9472,4.7787385
9473,5.2428455
9474,5.7988515
9475,5.3243957
9476,4.582519
9477,1.7636185
9478,1.382045
9479,4.411798
9480,4.5399914
9481,4.7483134
9482,4.7231164
9483,4.7631803
9484,4.9811554
9485,5.933506
9486,4.719906
9487,4.142494
9488,1.8452392
9489,4.411427
9490,5.12392
9491,5.526358
9492,5.466127
9493,4.746961
9494,4.931599
9495,6.059669
9496,4.8456683
9497,4.578249
9498,4.3201494
9499,1.8404626
9500,1.2240918
9501,5.2842894
9502,4.61505
9503,4.643602
9504,4.696555
9505,5.4889083
9506,3.4645395
9507,1.4213494
9508,2.0834358
9509,2.900596
9510,4.710649
9511,4.853764
9512,5.263081
9513,5.045808
9514,3.8529904
9515,3.47804
9516,1.6690768
9517,1.5197977
9518,2.8016002
9519,3.6623242
9520,5.1488996
9521,4.993108
9522,3.2789047
9523,2.0594263
9524,1.0441887
9525,5.497721
9526,4.256048
9527,4.4537687
9528,4.630777
9529,3.8799298
9530,3.5110664
9531,2.7456937
9532,2.0961823
9533,0.8255354
9534,1.2940481
9535,2.8007226
9536,4.692429
9537,4.6738896
9538,4.715241
9539,5.764934
9540,5.235609
9541,1.3721921
9542,0.78118914
9543,2.7473302
9544,5.4071274
9545,4.5212984
9546,4.651587
9547,4.686996
9548,4.8603187
9549,5.67301
9550,1.0145171
9551,4.7587366
9552,4.8423967
9553,4.890605
9554,5.0225763
9555,5.851894
9556,5.342336
9557,3.9299045
9558,3.2473578
9559,5.4575715
9560,4.7596602
9561,5.706759
9562,5.2860136
9563,4.5565953
9564,4.184829
9565,2.3477993
9566,1.5165132
9567,4.108603
9568,4.9734874
9569,5.3678904
9570,4.854607
9571,2.0298736
9572,4.5757375
9573,5.1791987
9574,5.4831896
9575,4.6409636
9576,3.6604447
9577,2.798735
9578,1.0889971
9579,0.73920053
9580,4.509495
9581,4.7591314
9582,5.813659
9583,5.274728
9584,4.502333
9585,2.8416817
9586,2.189202
9587,0.92626154
9588,4.4347043
9589,5.6503687
9590,5.7276525
9591,4.8010945
9592,4.804329
9593,4.9313664
9594,4.558636
9595,2.395141
9596,1.4400935
9597,2.9005005
9598,5.6660976
9599,4.849921
9600,5.4301515
9601,5.3638754
9602,4.6166573
9603,1.0747274
9604,1.4721696
9605,2.932577
9606,4.8102417
9607,4.735061
9608,4.932752
9609,5.0597897
9610,4.677
9611,4.270517
9612,3.2975829
9613,2.0326207
9614,5.4672966
9615,4.8431354
9616,4.9241347
9617,4.971798
9618,5.69929
9619,4.550926
9620,4.203225
9621,2.9970744
9622,1.6046165
9623,2.290081
9624,4.159309
9625,4.761241
9626,4.9679227
9627,5.0614214
9628,5.3451314
9629,4.35944
9630,3.8469236
9631,1.349157
9632,1.2965239
9633,1.9019883
9634,2.8144877
9635,4.6360583
9636,5.027556
9637,5.289666
9638,5.557908
9639,4.621965
9640,3.1146107
9641,2.5693488
9642,0.7571772
9643,0.7239721
9644,1.3152727
9645,4.3795877
9646,5.691847
9647,4.65737
9648,4.4588013
9649,4.5696015
9650,4.6446176
9651,4.6922007
9652,4.819238
9653,5.2833457
9654,4.5310574
9655,1.238643
9656,1.3812985
9657,1.925144
9658,2.5707657
9659,4.6258535
9660,4.745299
9661,3.1480968
9662,2.5173776
9663,2.9863827
9664,3.6538703
9665,3.7958293
9666,4.2116966
9667,3.3494463
9668,1.7163849
9669,2.3000104
9670,2.6141913
9671,3.7099082
9672,3.672209
9673,3.864282
9674,4.1063766
9675,0.9329963
9676,1.7731328
9677,3.793019
9678,4.9344335
9679,3.739074
9680,3.9159234
9681,4.0572214
9682,2.3215384
9683,1.5364066
9684,3.856341
9685,4.8839445
9686,4.9725266
9687,3.8754199
9688,3.4354448
9689,2.5225089
9690,1.6015491
9691,3.8137207
9692,4.841324
9693,4.929906
9694,3.9588697
9695,3.9576614
9696,4.2081156
9697,4.293851
9698,3.5736701
9699,2.7646744
9700,1.1024698
9701,2.6394851
9702,3.7704387
9703,4.7980413
9704,3.9155877
9705,4.0267515
9706,4.164833
9707,4.6709585
9708,3.741818
9709,2.5517633
9710,4.613367
9711,4.048297
9712,4.692332
9713,4.7694926
9714,3.6669042
9715,2.837886
9716,1.840615
9717,3.329049
9718,3.808608
9719,3.8835394
9720,3.9669297
9721,3.211802
9722,2.9265976
9723,2.7036088
9724,2.1750424
9725,1.5956954
9726,2.2157702
9727,2.529951
9728,3.1961756
9729,3.6868293
9730,4.0114884
9731,4.0876746
9732,2.8401117
9733,2.443749
9734,1.7070549
9735,2.5400984
9736,4.8968234
9737,3.8456209
9738,3.866516
9739,3.8729653
9740,4.582058
9741,3.2025642
9742,2.2484276
9743,0.9680693
9744,1.0616114
9745,4.8452935
9746,3.9774218
9747,4.6513324
9748,3.6617284
9749,3.294683
9750,2.8478067
9751,2.3311827
9752,1.4507623
9753,1.1040956
9754,1.8159469
9755,2.6553166
9756,4.8047905
9757,4.893373
9758,3.9981012
9759,4.645524
9760,4.89383
9761,4.8863583
9762,3.0106947
9763,2.519887
9764,1.1570488
9765,3.8691847
9766,3.974961
9767,3.927028
9768,4.068325
9769,4.5744505
9770,4.0462513
9771,1.2517638
9772,1.1751788
9773,1.8416868
9774,3.559823
9775,3.8646326
9776,4.534907
9777,2.7936409
9778,2.521174
9779,1.6202776
9780,1.6761676
9781,2.5008273
9782,2.9505615
9783,2.4591126
9784,1.3224013
9785,1.0171171
9786,2.1877275
9787,2.3801599
9788,2.6119523
9789,3.1230807
9790,2.8352084
9791,2.5110116
9792,2.3268123
9793,0.65925485
9794,0.7086103
9795,1.4754064
9796,4.5276284
9797,3.7146294
9798,4.7386923
9799,2.5856683
9800,1.9712408
9801,1.6451932
9802,2.466738
9803,3.9921007
9804,2.7609098
9805,3.8858802
9806,3.9302561
9807,4.8332863
9808,3.2643435
9809,2.5531657
9810,3.6011226
9811,3.9863818
9812,2.4695914
9813,1.8057524
9814,0.9723374
9815,4.2075944
9816,3.6248314
9817,3.6421928
9818,3.6939356
9819,4.49235
9820,3.3575032
9821,3.238775
9822,1.158945
9823,1.0046562
9824,3.1215563
9825,3.6038613
9826,3.8986125
9827,3.3673697
9828,2.6578014
9829,2.1535423
9830,1.6404757
9831,1.2005882
9832,3.1383076
9833,3.502511
9834,3.9910834
9835,2.6073287
9836,1.8582795
9837,0.3326112
9838,1.2176441
9839,3.4551604
9840,4.519176
9841,3.6566157
9842,3.6871846
9843,4.672744
9844,3.9366589
9845,2.8873081
9846,1.6720006
9847,0.45111442
9848,4.611962
9849,3.8349698
9850,4.4850855
9851,4.751324
9852,3.0389173
9853,2.565232
9854,0.9804587
9855,0.72540545
9856,4.467743
9857,3.7945442
9858,4.6380496
9859,2.5895283
9860,0.9269051
9861,3.8838305
9862,3.8826222
9863,3.9497278
9864,3.956802
9865,3.9600184
9866,3.622331
9867,2.158005
9868,1.5282086
9869,0.89758754
9870,1.4394507
9871,3.9968345
9872,1.9228151
9873,1.2497795
9874,1.0530651
9875,3.7952535
9876,3.9037929
9877,3.8854775
9878,4.127573
9879,4.1099086
9880,2.9346101
9881,2.6225967
9882,2.1988678
9883,1.8723973
9884,1.657814
9885,2.5962632
9886,2.9931276
9887,3.7381856
9888,3.9802802
9889,4.056466
9890,3.8130066
9891,3.3754377
9892,4.7925186
9893,3.735204
9894,3.6205795
9895,3.7649992
9896,3.7682157
9897,4.083166
9898,1.6874043
9899,3.6093838
9900,4.8588424
9901,3.8469858
9902,3.8220007
9903,3.97545
9904,3.9825616
9905,4.7971888
9906,4.782206
9907,4.1533017
9908,1.9304242
9909,1.0094643
9910,1.3508676
9911,3.526726
9912,3.929027
9913,3.9322436
9914,3.5741532
9915,3.137119
9916,1.3351259
9917,0.64632636
9918,2.6152797
9919,4.64366
9920,3.896281
9921,4.003266
9922,3.96432
9923,4.7922034
9924,4.1805515
9925,3.1974618
9926,2.7904696
9927,2.1630726
9928,1.105009
9929,1.5024921
9930,3.4216948
9931,4.344579
9932,3.8886058
9933,3.980228
9934,3.9284449
9935,4.613095
9936,3.5552738
9937,3.1547596
9938,1.2830713
9939,1.9813448
9940,2.9030514
9941,2.579607
9942,2.114113
9943,1.0730454
9944,0.79159564
9945,3.6408603
9946,3.7507288
9947,3.9928246
9948,2.3902926
9949,0.21384092
9950,0.23917235
9951,2.5104303
9952,3.5540812
9953,4.855182
9954,3.8093092
9955,3.8157585
9956,3.818975
9957,4.806091
9958,3.660652
9959,4.5172944
9960,3.9076765
9961,4.0307345
9962,4.0726876
9963,4.210769
9964,4.7938833
9965,4.2025433
9966,3.4441717
9967,2.8791108
9968,2.5486794
9969,2.1565187
9970,1.9349581
9971,3.8826644
9972,3.8449652
9973,3.9660547
9974,3.969602
9975,4.287883
9976,3.7290893
9977,3.2300816
9978,2.9630084
9979,2.783365
9980,2.4630256
9981,2.3452256
9982,1.9978343
9983,1.7343265
9984,3.0072887
9985,3.2852921
9986,3.775946
9987,3.4636564
9988,3.0875983
9989,3.015922
9990,2.6195593
9991,2.5686266
9992,3.8168533
9993,3.882808
9994,4.947663
9995,4.913915
9996,2.7875981
9997,1.0019878
9998,1.844857
9999,2.6561089
10000,3.9004052
10001,4.0732045
10002,4.021421
10003,4.0088606
10004,4.9615693
10005,3.7244492
10006,2.9885685
10007,1.1786615
10008,2.6827672
10009,4.1089807
10010,4.070034
10011,4.9424214
10012,3.7851
10013,3.204918
10014,1.9970701
10015,1.3935562
10016,1.8410695
10017,4.886624
10018,3.9143794
10019,4.065698
10020,4.8991394
10021,4.2505684
10022,2.6881015
10023,1.3105023
10024,1.0777973
10025,1.7777627
10026,3.6391778
10027,3.912551
10028,4.048507
10029,3.9967234
10030,4.1863785
10031,4.1756554
10032,3.4644237
10033,3.1502175
10034,2.4281266
10035,1.9978312
10036,3.032666
10037,3.9495764
10038,3.8458402
10039,3.970477
10040,4.2887573
10041,4.209422
10042,3.3332722
10043,1.6586653
10044,2.9230485
10045,3.6150208
10046,3.8491855
10047,2.1039228
10048,1.1566433
10049,4.76614
10050,3.7796662
10051,4.8709574
10052,3.8267064
10053,4.917571
10054,4.9025884
10055,1.049206
10056,3.8947163
10057,4.046035
10058,3.9884808
10059,4.001318
10060,4.2377872
10061,1.3050994
10062,3.6469803
10063,3.8679764
10064,2.831784
10065,1.0190588
10066,4.496738
10067,3.881994
10068,4.105716
10069,4.7014837
10070,3.4121633
10071,2.1330967
10072,1.9247787
10073,1.8513291
10074,1.9226305
10075,3.5759518
10076,3.7179108
10077,3.8325014
10078,4.079502
10079,3.1651483
10080,2.967306
10081,2.6821015
10082,2.093459
10083,1.6038508
10084,1.257995
10085,1.536622
10086,1.7946304
10087,3.0520973
10088,3.3651755
10089,3.2494996
10090,1.9304495
10091,0.60700655
10092,0.6150677
10093,3.7128413
10094,3.5878844
10095,3.687285
10096,4.015331
10097,3.5839734
10098,3.7965457
10099,3.7243836
10100,3.863752
10101,3.854019
10102,3.207786
10103,2.259649
10104,1.0145483
10105,0.8661167
10106,3.9721472
10107,3.914593
10108,3.9242136
10109,4.0650053
10110,4.5711308
10111,4.825979
10112,2.3760676
10113,1.260411
10114,1.1525204
10115,1.7574364
10116,4.744114
10117,3.8934784
10118,3.9960022
10119,4.002045
10120,4.136794
10121,4.897768
10122,4.905075
10123,4.1533837
10124,3.6512861
10125,0.66612816
10126,0.8087834
10127,2.397286
10128,3.2936983
10129,3.7457185
10130,3.7507985
10131,2.0614972
10132,0.96223086
10133,3.4194007
10134,3.5613596
10135,3.6925414
10136,3.6565177
10137,3.8550642
10138,2.9698148
10139,1.1611596
10140,1.5930572
10141,2.033875
10142,2.49844
10143,2.8953044
10144,3.5965316
10145,3.530494
10146,3.897107
10147,3.2259905
10148,2.8444996
10149,0.8988175
10150,0.4675208
10151,2.4896326
10152,4.7258773
10153,3.6685631
10154,3.683282
10155,3.690401
10156,4.628924
10157,3.370154
10158,3.5310743
10159,3.7397215
10160,3.9050746
10161,3.8532917
10162,3.8381863
10163,4.0737824
10164,0.40409854
10165,0.48417658
10166,4.6323433
10167,3.7215729
10168,3.7203646
10169,3.839253
10170,3.78747
10171,3.896272
10172,4.402397
10173,4.616063
10174,3.442821
10175,2.9850895
10176,1.9561796
10177,0.6374265
10178,1.360579
10179,2.6301365
10180,4.0015116
10181,4.8003073
10182,4.778321
10183,4.147529
10184,3.1869147
10185,2.7913535
10186,1.0611411
10187,2.5338917
10188,3.8882284
10189,3.9399705
10190,3.954881
10191,4.596365
10192,4.673526
10193,4.10956
10194,3.5524902
10195,2.7868962
10196,2.2717092
10197,2.431941
10198,3.0553
10199,3.6532946
10200,3.8377552
10201,3.8053458
10202,3.9264352
10203,4.203759
10204,1.5059884
10205,1.3215863
10206,1.0266721
10207,1.1627468
10208,3.4679232
10209,3.6943548
10210,3.628317
10211,3.590618
10212,3.7117074
10213,2.962076
10214,0.42354438
10215,1.2284994
10216,2.5015507
10217,3.5268183
10218,4.5858173
10219,3.7318838
10220,3.8617918
10221,4.7890787
10222,2.9040875
10223,0.63031906
10224,0.5936282
10225,3.9236672
10226,3.5486681
10227,3.0400653
10228,2.5716946
10229,0.77525437
10230,0.5431796
10231,4.6115837
10232,3.865413
10233,3.8642046
10234,3.9711897
10235,4.760127
10236,2.1027298
10237,0.739869
10238,1.3829437
10239,4.8082604
10240,3.8974893
10241,3.9514828
10242,3.9611034
10243,4.0578976
10244,4.5640225
10245,1.5379257
10246,0.80450886
10247,3.8712444
10248,3.9380655
10249,3.9800177
10250,4.073595
10251,4.656709
10252,4.1013293
10253,2.247477
10254,1.0920658
10255,1.1479559
10256,2.46362
10257,3.6118562
10258,3.784413
10259,4.1451273
10260,4.0657916
10261,0.92767054
10262,3.2605777
10263,3.4923701
10264,3.603161
10265,3.7242506
10266,3.3205655
10267,1.9556903
10268,0.5108157
10269,0.3327149
10270,4.621083
10271,3.797867
10272,3.782643
10273,4.1093287
10274,3.521965
10275,2.8217847
10276,2.2894464
10277,3.9250383
10278,4.072898
10279,4.021115
10280,4.7167225
10281,3.6827784
10282,1.7968152
10283,1.8392407
10284,1.9495507
10285,3.2827659
10286,3.948702
10287,4.2035775
10288,1.8062147
10289,3.5170846
10290,3.7932985
10291,4.1825624
10292,3.944073
10293,2.3230786
10294,1.3901083
10295,0.8266821
10296,0.8394539
10297,4.8037505
10298,3.9094741
10299,3.9191399
10300,4.625016
10301,4.2038717
10302,3.6427991
10303,3.2816966
10304,1.0235019
10305,1.09553
10306,4.005645
10307,4.146943
10308,4.6953306
10309,4.946587
10310,4.2807636
10311,1.2830442
10312,1.0851189
10313,1.9279884
10314,4.0571966
10315,4.066817
10316,4.714241
10317,4.9498935
10318,1.1960124
10319,4.013915
10320,4.0235343
10321,4.906611
10322,3.5285
10323,3.1597478
10324,2.062954
10325,1.2339172
10326,4.504808
10327,3.895189
10328,4.0063443
10329,4.7258782
10330,1.9935082
10331,1.6890075
10332,1.7448975
10333,2.5546741
10334,3.666649
10335,4.212571
10336,3.701901
10337,2.3162727
10338,1.8771449
10339,1.652326
10340,3.427968
10341,3.5773215
10342,3.698411
10343,3.7693944
10344,3.3416646
10345,2.9656065
10346,0.79851353
10347,0.80657506
10348,0.90011746
10349,3.7644246
10350,3.701887
10351,3.8761818
10352,4.0142636
10353,4.9047046
10354,4.176628
10355,3.6265693
10356,2.7650516
10357,1.4690673
10358,1.010141
10359,1.7777392
10360,2.6265407
10361,4.933876
10362,3.862178
10363,3.8371928
10364,4.034977
10365,3.9616463
10366,3.9648628
10367,4.1029444
10368,4.252479
10369,0.9556638
10370,3.7862039
10371,3.8959246
10372,4.1393986
10373,3.6946006
10374,3.379447
10375,1.7928214
10376,1.0635062
10377,1.7596534
10378,2.5990233
10379,4.6655664
10380,4.754149
10381,3.9174073
10382,3.9302444
10383,4.8227563
10384,4.760131
10385,3.5156898
10386,3.2005363
10387,2.3808408
10388,1.7962323
10389,2.5553389
10390,4.388179
10391,3.973616
10392,3.916062
10393,3.9256828
10394,3.9676352
10395,4.6116695
10396,3.9209144
10397,3.107847
10398,3.2696419
10399,3.8145463
10400,3.7427378
10401,3.7050385
10402,3.828954
10403,4.074595
10404,4.1826305
10405,3.533777
10406,1.9279841
10407,2.8264802
10408,2.965881
10409,2.928182
10410,3.4732115
10411,1.5906231
10412,2.2969515
10413,3.4383473
10414,4.681009
10415,3.7081802
10416,3.720672
10417,3.8587532
10418,4.4265475
10419,4.7197237
10420,3.465272
10421,3.0836186
10422,1.1918803
10423,0.91773593
10424,0.87566435
10425,0.9692071
10426,4.690126
10427,4.7787085
10428,3.9213057
10429,3.8479764
10430,4.5404882
10431,4.8385763
10432,4.838372
10433,4.1244926
10434,3.5748315
10435,1.3507643
10436,1.0260544
10437,1.702041
10438,2.4977703
10439,3.5457273
10440,4.688719
10441,4.766958
10442,3.8216894
10443,4.081595
10444,3.579497
10445,2.8955913
10446,1.5697719
10447,0.9925823
10448,4.8223534
10449,3.9576695
10450,4.043937
10451,4.6429195
10452,3.3361325
10453,2.9673803
10454,1.3506469
10455,4.317822
10456,3.708846
10457,3.849309
10458,4.355262
10459,4.438663
10460,3.882702
10461,2.89776
10462,2.407162
10463,1.2179768
10464,1.8146666
10465,2.2723966
10466,2.8957555
10467,3.669899
10468,3.571452
10469,3.9925883
10470,2.9822938
10471,2.420601
10472,1.4560736
10473,3.3701
10474,3.6236005
10475,3.6550128
10476,3.694405
10477,2.1674116
10478,0.4126892
10479,3.5453115
10480,3.7889113
10481,4.3567057
10482,2.3881757
10483,0.907361
10484,0.58134764
10485,0.53119224
10486,1.2453372
10487,2.542819
10488,4.776562
10489,3.7647066
10490,3.9366977
10491,4.7218266
10492,3.501021
10493,1.9060673
10494,1.1983216
10495,2.4678788
10496,3.3868556
10497,3.7977607
10498,3.968019
10499,1.1839266
10500,0.7175045
10501,3.5491133
10502,4.6300006
10503,4.794601
10504,4.05853
10505,4.564655
10506,0.7549323
10507,3.430304
10508,4.3442016
10509,4.5287786
10510,3.8708673
10511,3.9917552
10512,4.0904117
10513,4.6153965
10514,3.1279113
10515,1.0954906
10516,1.3088111
10517,1.9533026
10518,3.3554502
10519,3.672339
10520,3.2553923
10521,2.1367152
10522,3.2361307
10523,2.6244242
10524,2.1912072
10525,1.7113258
10526,0.79068744
10527,0.48338655
10528,0.34346637
10529,3.75855
10530,4.429587
10531,4.7503614
10532,3.4847887
10533,2.3919423
10534,0.9382586
10535,0.50008583
10536,1.3077735
10537,2.5965827
10538,4.694242
10539,3.9078918
10540,3.8889842
10541,4.53095
10542,0.6367222
10543,2.5832033
10544,4.776184
10545,3.9194064
10546,4.025821
10547,4.531946
10548,4.7675986
10549,4.1312227
10550,2.7301269
10551,0.95571464
10552,3.5588024
10553,4.799675
10554,3.634496
10555,0.9606287
10556,2.5216448
10557,4.529156
10558,4.5795484
10559,2.8023136
10560,1.8377179
10561,1.3612765
10562,3.0701327
10563,3.397681
10564,3.7538152
10565,3.8504508
10566,3.7467139
10567,3.8678033
10568,3.8268456
10569,4.068941
10570,3.6222925
10571,3.21636
10572,1.7267776
10573,1.0278535
10574,1.550781
10575,2.0314949
10576,2.4741967
10577,2.9479847
10578,3.706898
10579,4.06901
10580,3.83052
10581,2.9072037
10582,1.4638664
10583,1.1376699
10584,3.6832426
10585,3.9125512
10586,4.480346
10587,4.839838
10588,1.2846049
10589,3.5875483
10590,4.5877814
10591,3.619543
10592,3.737553
10593,3.8390455
10594,4.3065977
10595,4.3596125
10596,3.1878753
10597,3.4840844
10598,3.6483572
10599,3.9901412
10600,3.5412014
10601,3.2922645
10602,2.729782
10603,2.5934339
10604,1.5147924
10605,2.899983
10606,3.497616
10607,3.7130775
10608,3.9181907
10609,3.6719315
10610,3.2959878
10611,3.0441573
10612,1.6979903
10613,1.0292695
10614,0.8139755
10615,1.4439945
10616,4.742021
10617,3.7098715
10618,3.6955748
10619,3.746194
10620,4.224968
10621,4.5806775
10622,1.2179052
10623,3.7700353
10624,3.6985586
10625,3.840539
10626,4.2999077
10627,4.575063
10628,4.565461
10629,1.9542845
10630,1.4774475
10631,2.315404
10632,3.9243863
10633,3.8058121
10634,3.8510928
10635,4.5633864
10636,3.097756
10637,1.049341
10638,1.480887
10639,4.8574853
10640,3.76253
10641,3.721281
10642,4.5180135
10643,1.6507834
10644,1.1900127
10645,1.4929057
10646,3.5660741
10647,3.6070557
10648,3.7544112
10649,3.7131617
10650,3.7083302
10651,3.8652735
10652,3.1466506
10653,2.3230348
10654,3.6492321
10655,3.7559023
10656,3.7859025
10657,3.514013
10658,3.1928754
10659,1.5853012
10660,2.8108664
10661,3.3984523
10662,3.3585184
10663,3.4027286
10664,3.61819
10665,3.8233035
10666,2.868347
10667,2.4764273
10668,1.4645252
10669,1.0673544
10670,0.84735024
10671,3.6891327
10672,4.7044106
10673,3.6726844
10674,3.5378296
10675,4.4877925
10676,3.98285
10677,3.260646
10678,0.9811935
10679,2.2591774
10680,4.8306603
10681,4.5214624
10682,3.51748
10683,3.2803369
10684,0.96878827
10685,1.5220181
10686,3.7040281
10687,4.7901573
10688,4.8642344
10689,3.8614416
10690,3.695847
10691,3.832996
10692,4.5073233
10693,4.5052323
10694,2.2316601
10695,4.7250104
10696,3.6199422
10697,4.179027
10698,4.379005
10699,2.0708435
10700,2.1970477
10701,4.1060166
10702,3.6814106
10703,2.2584174
10704,1.759006
10705,2.6682086
10706,3.2161574
10707,3.438584
10708,3.4337525
10709,3.647927
10710,3.801001
10711,3.345889
10712,3.0247514
10713,3.0058742
10714,2.2465587
10715,0.6828315
10716,1.8694675
10717,2.3162885
10718,2.9418757
10719,3.12495
10720,2.390834
10721,2.3008308
10722,1.2166348
10723,1.9647465
10724,3.3671684
10725,4.583484
10726,3.4150355
10727,3.4070325
10728,3.547726
10729,4.0264993
10730,4.336559
10731,3.8215528
10732,3.3443887
10733,3.5059106
10734,3.7661762
10735,3.6222513
10736,3.5752313
10737,3.5450037
10738,3.685697
10739,4.145065
10740,3.9327528
10741,3.430583
10742,3.2425027
10743,1.7034997
10744,1.279318
10745,1.4122251
10746,4.678199
10747,3.6260724
10748,3.6212409
10749,3.7113152
10750,4.4394727
10751,4.4521604
10752,3.4352486
10753,3.2499974
10754,1.0292861
10755,1.0762154
10756,3.7831042
10757,4.247496
10758,4.523949
10759,3.5070376
10760,0.6884165
10761,0.9758632
10762,3.2099438
10763,3.1886182
10764,2.2572665
10765,1.9026929
10766,3.005882
10767,3.3788912
10768,3.3693206
10769,3.522395
10770,3.1189418
10771,2.9712744
10772,1.7620012
10773,1.0608382
10774,0.88549244
10775,1.6427692
10776,0.24141036
10777,3.2269297
10778,3.5119698
